user_name,user_id,comment_time,comment,comment_dianzan
养一只猫咪stuVe,https://music.163.com/user/home?id=509957200,3月21日 10:15,蓝利和红利抽起来都差不多但是蓝利还比红利贵[多多捂脸][多多捂脸],0
明天不想吃辣条,https://music.163.com/user/home?id=4890276253,3月21日 00:16,早点睡,0
也只能还念了,https://music.163.com/user/home?id=372435254,3月20日 23:00,抽利群的时候不敢再想你了,0
l共享時間l,https://music.163.com/user/home?id=1366130547,3月20日 22:57,d,0
倪军NJ,https://music.163.com/user/home?id=1308814133,3月20日 22:36,再加一周了,0
lxh记得抽利群,https://music.163.com/user/home?id=351374243,3月20日 21:33,可以,0
在等我的宇航员_,https://music.163.com/user/home?id=2110766572,3月20日 20:27,把这首歌听成了vip，但是又不想充vip，我直接把这首歌买了永久！！！！,0
可惜月亮不语,https://music.163.com/user/home?id=305247045,3月20日 19:41,五张七天卡 dd,0
可惜月亮不语,https://music.163.com/user/home?id=305247045,3月20日 19:40,五张七天卡 dd,0
kio116,https://music.163.com/user/home?id=1346846895,3月20日 19:31,我我我,0
乐乐乐基,https://music.163.com/user/home?id=1719358758,3月20日 17:38,恭喜我，她离开我和别人相亲订婚了。,2
老涵闭目养神,https://music.163.com/user/home?id=304017112,3月20日 10:47,“尼古丁的绑架没有救赎，我们都是上瘾的囚徒 ”,0
老涵闭目养神,https://music.163.com/user/home?id=304017112,3月20日 10:32,俺们,0
duangingduanging,https://music.163.com/user/home?id=549156465,3月20日 01:53,晚安，我很想你,0
#NAME?,https://music.163.com/user/home?id=5010948999,3月20日 01:04,想当个游戏绝缘体 但没办法我给充钱了 打两把排位我打的辅助都拿了MVP 很离谱 八连胜之后一直输 我朋友这赛季都上了三次王者了 我还卡在钻石辅助拿MVP的阶段火大 明天晚上要上晚自习 今天好神奇我找了一个月的耳机回来了啊啊啊好神奇 睡了晚安01:04,0
Texxxxxx,https://music.163.com/user/home?id=494433292,3月20日 00:47,冰蓝色的Marlboro,4
Texxxxxx,https://music.163.com/user/home?id=494433292,3月20日 00:43,助力每一个梦想，兄弟,0
泽冰Zzzz,https://music.163.com/user/home?id=3265783806,3月20日 00:11,why,0
研的猫,https://music.163.com/user/home?id=1743290312,3月19日 22:39,唉～喜欢的歌都成了VIP,6
三叹du,https://music.163.com/user/home?id=4888338382,3月19日 20:48,红利群也要黑胶了，真伤,2
关于风景你的,https://music.163.com/user/home?id=1697074517,3月19日 20:38,从免费听到vip,3
blue-blue-boy,https://music.163.com/user/home?id=6278789786,3月19日 18:21,烟涨价就算了，歌怎么也......,0
喜欢王鸿昊,https://music.163.com/user/home?id=617959365,3月19日 17:35,你喜欢抽烟我没让你戒 你在外面争强好胜 我只在乎你累不累,0
颜九四,https://music.163.com/user/home?id=1894074750,3月19日 17:23,成功劝退了我 [多多大哭][多多大哭]9命呀，我挺喜欢的一首歌怎么要VIP了,2
Cc17h,https://music.163.com/user/home?id=3351256023,3月19日 16:45,我真的会醉，听到VIP了,1
瓦城千壽,https://music.163.com/user/home?id=5040541846,3月19日 12:50,ok,0
只有离散仍在,https://music.163.com/user/home?id=3267758810,3月19日 11:42,主要是比较喜欢网易,0
只有离散仍在,https://music.163.com/user/home?id=3267758810,3月19日 11:42,主要是比较喜欢网易,1
山卜与期,https://music.163.com/user/home?id=1634762349,3月19日 11:17,这怎么还要vip,0
KILIG-37乔,https://music.163.com/user/home?id=1838909885,3月19日 08:04,版权方要求的，QQ音乐的权限也不少,0
#NAME?,https://music.163.com/user/home?id=5010948999,3月19日 01:58,今天因为高三听力考试然后我们就放假 我高高兴兴回家 然后要等我妹他们 我从下午两点等到六点 我妹还没回家 回来还和我吵 我服了太阳又大 晚上和别人打游戏 他打辅助我嫦娥打野然后他给我一蓝抢了他道不道歉无所谓 主要是他来了句你惩戒怎么放的 当时就离谱 我看蓝残血的时候放的他普攻抢得 晚安01:57,1
#NAME?,https://music.163.com/user/home?id=5010948999,3月19日 01:52,晚安01:52 你今天睡的挺晚的 不过星期五也正常 我是每天睡的都晚哈哈哈哈哈哈,0
Romance-dies,https://music.163.com/user/home?id=3349165106,3月19日 01:39,晚安1,0
必杀技_5rg,https://music.163.com/user/home?id=3224339222,3月19日 00:32,已经分手了 不好意思了兄弟们 顺风局 成为了逆风局 好了七个月 最后被冷暴力四天分开了 一次吵架没有 就突然分了她说想要自由,1
必杀技_5rg,https://music.163.com/user/home?id=3224339222,3月18日 23:41,已经分手了 不好意思了兄弟们 顺风局 成为了逆风局 好了七个月 最后被冷暴力四天分开了 一次吵架没有 就突然分了她说想要自由,0
必杀技_5rg,https://music.163.com/user/home?id=3224339222,3月18日 23:41,已经分手了 不好意思了兄弟们 顺风局 成为了逆风局 好了七个月 最后被冷暴力四天分开了 一次吵架没有 就突然分了她说想要自由,0
必杀技_5rg,https://music.163.com/user/home?id=3224339222,3月18日 23:40,已经分手了 不好意思了兄弟们 顺风局 成为了逆风局 好了七个月 最后被冷暴力四天分开了 一次吵架没有 就突然分了她说想要自由,0
必杀技_5rg,https://music.163.com/user/home?id=3224339222,3月18日 23:40,已经分手了 不好意思了兄弟们 顺风局 成为了逆风局 好了七个月 最后被冷暴力四天分开了 一次吵架没有 就突然分了她说想要自由,0
必杀技_5rg,https://music.163.com/user/home?id=3224339222,3月18日 23:36,分了不好意思了,0
xoxo倪,https://music.163.com/user/home?id=1751444202,3月18日 22:21,借你吉言,0
演不明白,https://music.163.com/user/home?id=2023327725,3月18日 21:52,关注才能送,0
演不明白,https://music.163.com/user/home?id=2023327725,3月18日 21:52,关注一下我送你,0
该忘了吧-_-_-,https://music.163.com/user/home?id=1902805022,3月18日 20:54,冲,0
该忘了吧-_-_-,https://music.163.com/user/home?id=1902805022,3月18日 20:54,还好,0
该忘了吧-_-_-,https://music.163.com/user/home?id=1902805022,3月18日 20:53,尼古丁的绑架没有救赎，我们都是上瘾的囚徒,4
是婷不是停啦,https://music.163.com/user/home?id=4019687597,3月18日 20:19,这几个星期我一直在循环这首歌，我就上个学回来，他居然要VIP了！！！？？？,0
忘我了嘛,https://music.163.com/user/home?id=4955154455,3月18日 20:13,所有的烟都在涨价，只有爱在贬值，越变越廉价,2
蕉太狼cyr,https://music.163.com/user/home?id=3259894975,3月18日 19:51,我可以,0
要继续1,https://music.163.com/user/home?id=1857829027,3月18日 16:53,我听了几千遍烟也戒了，歌也成了Vip�,3
瓦城千壽,https://music.163.com/user/home?id=5040541846,3月18日 16:48,要,0
演不明白,https://music.163.com/user/home?id=2023327725,3月18日 14:40,七天五张有人要么,0
光是你在,https://music.163.com/user/home?id=471920864,3月18日 14:36,蓝利好抽嘛,1
梦不甜Jay,https://music.163.com/user/home?id=568325658,3月18日 13:19,Flower,3
燃零1990,https://music.163.com/user/home?id=1864651948,3月18日 09:52,xdm，能不能推荐一下和这首差不多的歌,14
#NAME?,https://music.163.com/user/home?id=5010948999,3月18日 01:32,-既然都有勇气去s为什么没有勇气活下来，每个人生下来都是一定要经历自己的一生的，那为什么不精彩的活下去呢？你都没活到最后你怎么知道自己活的怎么样 。 我觉得挺有道理的 不管怎么样别想不开也别那么消极 过的开心点 每个人都有不顺心的事但都会过去的 晚安01:32,1
#NAME?,https://music.163.com/user/home?id=5010948999,3月18日 01:29,今天睡的有点晚了 明天我们下午不上课 我可以回家哈哈哈哈哈哈 太好了 他们说下个星期五下午好像也不用上 哈哈哈哈哈哈 不知道为什么寒假想要上学 上学多放半天假就很开心 今天我们老师说了句话,3
喂爱哭鬼,https://music.163.com/user/home?id=3881398282,3月17日 23:13,我要怎么配得上你啊,0
强化智商,https://music.163.com/user/home?id=1527305937,3月17日 16:49,我18岁还在喜欢12岁喜欢的那一个,0
honeysgirl,https://music.163.com/user/home?id=485756180,3月17日 16:29,"小熊有一天在洗衣服
可是有一个地方怎么都洗不干净
熊妈妈说你认真搓
小熊哄红着眼睛说搓过啦搓过啦",0
绿绿Lu_v,https://music.163.com/user/home?id=546027464,3月17日 16:11,"我知道时光终有一天会将我们分开，
也许你只能陪我走到这里。
但人生又偏偏那么长，
我想，我可能要记着你一辈子了。
——食堂君",0
#NAME?,https://music.163.com/user/home?id=5010948999,3月17日 12:43,是真的挺膈应人的,0
寿司好吃咩,https://music.163.com/user/home?id=6351326561,3月17日 08:06,膈应人哈哈哈哈哈哈哈哈好形象哈哈哈,0
#NAME?,https://music.163.com/user/home?id=5010948999,3月17日 01:02,她说她在校门口找了我们好几圈 笑死我了叫我们在书吧等她然后在校门找我们 哼 真的不知道说啥 好几次都等了她好久 有一次下晚自习她要拍照 拍了十多分钟我说走了她给我来了个你忙你先走啊啊啊啊啊啊越想越气 真的很无语 每次都好几个人等她 她还觉得这应该的 算了算了以后不想和她说话了 晚安01:02,0
#NAME?,https://music.163.com/user/home?id=5010948999,3月17日 00:58,昨天我发没给忘了 今天我好气 就一同学是和我们一起回家的 下课的时候她叫我们在书吧等她她去足球场 四个人就在那等她 下小雨的后面等着等着雨就下大了 我就去足球场看她在不在结果没在等我们四个出校门的时候她在一个店门口站着,4
#NAME?,https://music.163.com/user/home?id=5010948999,3月17日 00:55,晚安我也要睡了哈哈哈,0
鹤不立,https://music.163.com/user/home?id=135254975,3月16日 23:38,俺想要！,0
#NAME?,https://music.163.com/user/home?id=3235941414,3月16日 23:24,当年听利群的时候评论区才两千人,1
别逼我扇尼,https://music.163.com/user/home?id=1454878124,3月16日 22:42,加油兄弟,0
ai费渡_,https://music.163.com/user/home?id=1928797201,3月16日 22:39,我也是,0
ai费渡_,https://music.163.com/user/home?id=1928797201,3月16日 22:39,是我单曲循环了很久的歌,3
ai费渡_,https://music.163.com/user/home?id=1928797201,3月16日 22:38,是我 天天听 天天单曲循环� 后来发现它要vip了充了个会员继续听,2
遍寻吴哥未见遗陵,https://music.163.com/user/home?id=1462311500,3月16日 21:58,我们都叫白利群 红利群25,0
笨蛋时迁,https://music.163.com/user/home?id=1977704795,3月16日 21:46,"怎么突然VIP,为什么",2
光是你在,https://music.163.com/user/home?id=471920864,3月16日 18:18,红利群冲嘛？,2
雕xin魚,https://music.163.com/user/home?id=3240026360,3月16日 16:32,栗xh你喜欢的歌我听了无数遍,1
Dam-zx,https://music.163.com/user/home?id=1744087640,3月16日 15:51,怎么突然VIP了,1
凌慕谦是公子,https://music.163.com/user/home?id=512264834,3月16日 11:12,我还有卡dd我！,0
穿开裆裤的大叔,https://music.163.com/user/home?id=422762677,3月16日 10:03,笑死我了 VIP了,0
晕了脸颊,https://music.163.com/user/home?id=1805624653,3月16日 06:20,我之前听的时候还是免费的。,1
榆大小姐,https://music.163.com/user/home?id=1667020643,3月16日 01:22,还是很喜欢这首歌,2
#NAME?,https://music.163.com/user/home?id=5010948999,3月16日 01:13,今天执勤就在下面站着 好无聊 又被朋友耍赖皮了 他又说我不和他打游戏哈哈哈哈哈哈 好困晚安01:13,4
胖胖想吃糖欧,https://music.163.com/user/home?id=578974803,3月15日 23:57,红利群是喜欢 蓝白沙是生活,3
#NAME?,https://music.163.com/user/home?id=3235941414,3月15日 23:45,五天要吗,0
#NAME?,https://music.163.com/user/home?id=3235941414,3月15日 23:44,对不住了听了五百多遍听成vip了,3
#NAME?,https://music.163.com/user/home?id=3235941414,3月15日 23:43,来兄弟我还有卡,0
时三呀,https://music.163.com/user/home?id=135517633,3月15日 21:18,朋友们想要体验vip就跟我说吧 放着也是放着。愿安好,0
田宇我的执念,https://music.163.com/user/home?id=1680848676,3月15日 16:19,你出家吧,0
鱼遇林,https://music.163.com/user/home?id=3226690129,3月15日 13:05,我也来一个赞一周,19
见证时代,https://music.163.com/user/home?id=1330801988,3月15日 11:39,为了这首歌第一次充了会员,3
你别皱眉A_H,https://music.163.com/user/home?id=1454913177,3月15日 10:12,我淦,0
你别皱眉A_H,https://music.163.com/user/home?id=1454913177,3月15日 10:12,？？？莫名其妙VIP了？,4
思落眠永沉,https://music.163.com/user/home?id=2130820550,3月15日 06:49,我！！！！！！,0
今天有吹晚风吗,https://music.163.com/user/home?id=1682644971,3月15日 05:23,记得单曲循环,6
W婉wan,https://music.163.com/user/home?id=1458129162,3月15日 01:27,悬崖勒马,2
#NAME?,https://music.163.com/user/home?id=5010948999,3月15日 01:15,晚安01:15,1
#NAME?,https://music.163.com/user/home?id=5010948999,3月15日 01:14,今天突然发现班里的同学大部分挺膈应人的 做班刊把我书搬在一边然后放颜料在我桌子上 这也没啥主要是把颜料全部整我桌子上了 我就慢慢在那收拾 最后收拾好了 现在还有点气 但感觉没啥了 没事明天就好了 对了我明天不用上课执勤哈哈哈哈哈哈 晚安01:14,8
#NAME?,https://music.163.com/user/home?id=5010948999,3月15日 00:23,晚安 我一会再睡,0
PXHERE,https://music.163.com/user/home?id=343090136,3月14日 23:58,特难受现在 想男朋友 想弟弟 但是他又不知道,2
ALERKUSA,https://music.163.com/user/home?id=3860587389,3月14日 22:24,嗯，7天，我有五张，每个月都有，每天我晚上在线，要的就给你们发过去,1
ALERKUSA,https://music.163.com/user/home?id=3860587389,3月14日 22:23,唉，确实我也没怎么注意过，如果你们想要VIP，我这有体验卡，别介意只有几天，可是也能听,5
Romance-dies,https://music.163.com/user/home?id=3349165106,3月14日 22:22,今天也晚安22:22,0
nono-vs,https://music.163.com/user/home?id=353244832,3月14日 02:59,可能是我,0
#NAME?,https://music.163.com/user/home?id=5010948999,3月14日 01:54,今天不知道为什么上晚自习没有精神 但到晚点的时候就好了 跟你们说老社死了哈哈哈哈哈哈哈哈 就我去买东西一边跳嘴里还一边哈哈哈的然后在一个转弯的对面就来个人差点撞到 我说的没那么生动 但是真挺社死的哈哈哈哈哈哈 晚安01:54,5
MySwifty,https://music.163.com/user/home?id=1428378640,3月14日 01:10,凌晨两点 我想你想的睡不着觉,3
lo8v2e0,https://music.163.com/user/home?id=3338512748,3月14日 00:34,各位 晚上好 我要去睡觉了 没睡的也早睡,2
#NAME?,https://music.163.com/user/home?id=5010948999,3月14日 00:27,喜欢就好,1
别见own,https://music.163.com/user/home?id=3288182638,3月13日 23:46,好喜欢你这种性格,0
凌晨醒-_,https://music.163.com/user/home?id=1802857361,3月13日 18:16,加油,0
名侦探科梓,https://music.163.com/user/home?id=3272054988,3月13日 16:00,好的！一定会！,0
凌晨醒-_,https://music.163.com/user/home?id=1802857361,3月13日 15:48,不是也许，是一定！,0
只有离散仍在,https://music.163.com/user/home?id=3267758810,3月13日 15:38,真的很无语网易原来好多不收费的歌都要了真的很烦,24
名侦探科梓,https://music.163.com/user/home?id=3272054988,3月13日 13:30,也许吧,0
稚否睡不着,https://music.163.com/user/home?id=497109619,3月13日 07:32,我回来了，这次不分开了,0
梏蚻,https://music.163.com/user/home?id=1448992474,3月13日 06:58,我已经变了，可是来不及了,0
#NAME?,https://music.163.com/user/home?id=5010948999,3月13日 01:58,睡觉了今天去古镇听歌 唱的好好听 昨天睡的太晚了 估计是放寒假一直熬夜生物钟没调回来 每天睡的都不早 昨天五点睡的早上十一点起的 现在好困 跟我朋友发消息他说我的声音听着像s了一样哈哈哈哈哈哈 晚安 01:58,5
Alu纪鹿鹿,https://music.163.com/user/home?id=2120173140,3月12日 23:47,有vip赠送卡 要的私信先到先得,0
H_Day1,https://music.163.com/user/home?id=450421518,3月12日 23:23,留在我身边 做完共享一根烟,4
H_Day1,https://music.163.com/user/home?id=450421518,3月12日 23:23,戒烟三年了 朋友给就抽 不给就要,3
凌晨醒-_,https://music.163.com/user/home?id=1802857361,3月12日 23:10,我想你也会幸福的,0
H_Day1,https://music.163.com/user/home?id=450421518,3月12日 23:09,桌子上有一盒烟 一半在盒子里 一半在烟灰缸里 我站在门口看了好久 给你发信息说我要走了 你说我还在忙 我说我会想你的 你发来一个流泪猫猫头 不 不是这样的宝宝 我希望你会说你也会想我 或许再多一句亲亲宝贝,3
聽見李雨涵的心跳了嗎,https://music.163.com/user/home?id=1347021137,3月12日 23:06,抽烟的时候会偷偷想你,7
帐号已注销,https://music.163.com/user/home?id=3340341873,3月12日 21:59,#把遗憾留在这# 我用我所有的云贝推了这首歌，推了3647人。却换来了VIP。就好像爱情,2
Echo_hyy_,https://music.163.com/user/home?id=3383795111,3月12日 21:36,咋VIP了,1
猜猜我是谁嘿嘿我是小天天,https://music.163.com/user/home?id=4937218373,3月12日 19:47,是我这个大冤种,1
iniain-,https://music.163.com/user/home?id=347704731,3月12日 14:39,听着听着就…vip了,2
Archernt,https://music.163.com/user/home?id=1287124551,3月12日 14:12,加一,0
fflovr,https://music.163.com/user/home?id=608096927,3月12日 14:00,为什么vip了！！！！！,1
#NAME?,https://music.163.com/user/home?id=1418123344,3月12日 13:48,啊？为什么啊为什么,0
周周要吃粥,https://music.163.com/user/home?id=1563683663,3月12日 08:47,网易云你好狠的心 我就上了次学 回来就要VIP了 [多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭]你这样会慢慢失去我的[多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭],1
#NAME?,https://music.163.com/user/home?id=5010948999,3月12日 04:59,离个大谱 直接通宵了 好困想不到说啥了 明天再说吧 晚安 04:59,8
不再期待_c-,https://music.163.com/user/home?id=1512588142,3月12日 04:11,一开始接触烟是压力大的时候，抽烟会觉得挺放松的，后来就变成隐了,1
MySwifty,https://music.163.com/user/home?id=1428378640,3月12日 02:01,为什么能听哭,0
暗恋日记-g,https://music.163.com/user/home?id=3884596956,3月11日 23:59,红利群都要vlp了,3
纸倌ins,https://music.163.com/user/home?id=3239577861,3月11日 21:33,我记得我以前也是一个闻着烟味就皱眉的男孩,13
#NAME?,https://music.163.com/user/home?id=5010948999,3月11日 13:37,评论又给删了 我没说啥啊 昨天腿好酸今天好了 哈哈哈哈哈哈 我全屏封面设置不了不知道为什么 好烦 今天早上过的还不错 没啥特别的 我现在要午睡午安,4
小名优秀,https://music.163.com/user/home?id=1533900662,3月11日 02:57,红利涨价了，歌也要VIP了，只有我一直不变，一直在想你,4
来瓶95年的冰阔乐_,https://music.163.com/user/home?id=1308744661,3月11日 02:25,,0
#NAME?,https://music.163.com/user/home?id=5010948999,3月10日 22:25,晚安 我可能还睡不了,0
Romance-dies,https://music.163.com/user/home?id=3349165106,3月10日 22:22,晚安22,0
Romance-dies,https://music.163.com/user/home?id=3349165106,3月10日 22:22,"其实你说的话他都记得
只不过这些闪闪发光的浪漫不会发生在你身上啦",0
shark怪兽,https://music.163.com/user/home?id=3285913660,3月10日 22:20,！怎么成vip了？,0
H_某人的小孩,https://music.163.com/user/home?id=1345444538,3月10日 19:01,白利群,1
讨厌泥u,https://music.163.com/user/home?id=3274976602,3月10日 15:10,我丢红利群要会员了！,2
#NAME?,https://music.163.com/user/home?id=5010948999,3月10日 01:14,我发现又有一个人被我带的不正常了 本来就是挺成熟的一个人结果因为我不找他打游戏赖我 哈哈哈哈哈哈太搞笑了 有一条评论给删了忘了那条写的啥了 我也没想到自己记录了那么久 晚安晚安晚安晚安哈 对了今天给摔了一跤 疼啊 而且真的很社死 晚安01:14,5
等玫瑰再看日落,https://music.163.com/user/home?id=1574675508,3月10日 01:01,烟钱冲黑胶 健康又环保,6
等玫瑰再看日落,https://music.163.com/user/home?id=1574675508,3月10日 00:59,一起过本,0
叁拾肆_AT,https://music.163.com/user/home?id=1608390842,3月10日 00:59,红利群倒没有涨价，结果歌要VIP了,2
等玫瑰再看日落,https://music.163.com/user/home?id=1574675508,3月10日 00:58,我们,1
别不开心了谢谢你来看我,https://music.163.com/user/home?id=1667035466,3月9日 22:33,现在十七了,1
权恩渊,https://music.163.com/user/home?id=1921879183,3月9日 21:25,我人都傻了,0
常杀彭于晏,https://music.163.com/user/home?id=347166110,3月9日 20:43,好家伙我刚抽了,0
年年的网易云,https://music.163.com/user/home?id=1770985353,3月9日 20:32,收到！,0
年年的网易云,https://music.163.com/user/home?id=1770985353,3月9日 20:31,收到！,0
年年的网易云,https://music.163.com/user/home?id=1770985353,3月9日 20:31,戒掉了！,0
曳銑,https://music.163.com/user/home?id=1774752531,3月9日 20:09,开了个vlp�,2
你画了妆都没她化成灰好看,https://music.163.com/user/home?id=416837054,3月9日 15:54,戒掉了吗,0
常杀彭于晏,https://music.163.com/user/home?id=347166110,3月9日 15:06,别抽了hxd,1
Seubert,https://music.163.com/user/home?id=494106933,3月9日 13:02,加油,0
空白的纸条2006,https://music.163.com/user/home?id=3359315646,3月9日 11:47,快节奏的爱情永远比不上慢慢燃烧的红利群,0
是顾北呀-,https://music.163.com/user/home?id=616549915,3月9日 08:42,起初为了解忧，回头已是杯中水菜里油,0
不要小鱼,https://music.163.com/user/home?id=414327620,3月9日 01:00,我也是,0
7h3R3,https://music.163.com/user/home?id=3304864208,3月9日 00:00,北京时间00,4
EUPHORIA_0_0,https://music.163.com/user/home?id=1487359709,3月8日 22:37,利群现在没卖了,0
学习使我快乐_pppc,https://music.163.com/user/home?id=497637743,3月8日 21:44,➕1,0
我来躲乌云啦,https://music.163.com/user/home?id=3402007892,3月8日 21:28,我也是..,0
-4luv-,https://music.163.com/user/home?id=2131554026,3月8日 21:22,开了,0
乐此不疲至死不渝,https://music.163.com/user/home?id=1525083693,3月8日 20:30,小朋友少打听社会上的事[西西机智],0
田果果喜欢阴阳怪气,https://music.163.com/user/home?id=1837038413,3月8日 19:59,红利25,0
摇摆人的雪碧,https://music.163.com/user/home?id=450943608,3月8日 19:06,14,0
阿玉很单纯,https://music.163.com/user/home?id=1418257051,3月8日 17:15,我这白的都17了,0
安心睡觉呀,https://music.163.com/user/home?id=330393938,3月8日 14:31,没开VIP的各位，中国银行app每周二网易云音乐会员3块一个月,2
超人不会飞vo,https://music.163.com/user/home?id=1660452923,3月8日 13:27,我的天，怎么突然就vip了,2
DiaryLA,https://music.163.com/user/home?id=1364148912,3月8日 10:57,yangyang没钱买烟了？,2
#NAME?,https://music.163.com/user/home?id=5010948999,3月8日 00:50,今天连胜哈哈哈 前天还在连跪的 明天妇女节 女老师放假 明天上课的就只有两个男老师 欧耶哈哈哈哈哈哈 就很不错 晚安晚安晚安晚安晚安哈 00:50 今天课间一直在睡觉还是好困,3
张泽洋哎,https://music.163.com/user/home?id=417657122,3月8日 00:06,要VIP？？？？,0
交换余生-20220112,https://music.163.com/user/home?id=1491009096,3月7日 23:42,可能我这辈子都会只要一提起你就会眼泪打转,0
空白_nUAq,https://music.163.com/user/home?id=485614915,3月7日 21:24,白红盒的15，红利群22,0
常杀彭于晏,https://music.163.com/user/home?id=347166110,3月7日 20:41,一天一包利群,0
悲伤的辐音,https://music.163.com/user/home?id=4901674878,3月7日 10:00,我们23,0
江户川柯南Zz,https://music.163.com/user/home?id=334328394,3月7日 03:21,关注我吧。送7天vip,0
#NAME?,https://music.163.com/user/home?id=5010948999,3月7日 01:25,今天写了篇作文名字叫啥忘了哈哈哈我操刚写完的 我这记性没谁了 睡的有点晚了 我突然想起来去年暑假的时候怎么也睡不着 就我家沙发拐弯处有一正方形瓷砖大的地方 然后就发现只有在那里睡才能睡着 在那里睡了差不多一个月 那时候还被网上的人骂不是我的错哈哭了一晚上 不说了晚安晚安 01:25,3
茂名熱心市民_Dray,https://music.163.com/user/home?id=1557788891,3月7日 00:51,17.5不敢想,0
阿然不在o,https://music.163.com/user/home?id=1353830383,3月6日 23:07,好烦好烦不行想回家学校好烦有讨厌的人，我想回家，再坚持90几天高考完就好了,2
strawberry__a_,https://music.163.com/user/home?id=4941389325,3月6日 22:00,人都傻了居然要VIP了,3
Rz_kl,https://music.163.com/user/home?id=3297104654,3月6日 21:52,为我的热爱买单了,1
_一只小胡,https://music.163.com/user/home?id=287772379,3月6日 21:31,可是我一直做不到,0
HajimeSorayama_xxx,https://music.163.com/user/home?id=608831809,3月6日 21:29,麻了,0
hw_xxx7,https://music.163.com/user/home?id=1337778905,3月6日 20:07,我也是 不过买了单曲,0
将以爱之名,https://music.163.com/user/home?id=3981756302,3月6日 16:09,我的红利群！！！！你怎么变成vip了呜呜,11
暂且无遗憾,https://music.163.com/user/home?id=3486222009,3月6日 15:53,现在好了，歌和哥的烟都涨价了,4
漫泞,https://music.163.com/user/home?id=6299058855,3月6日 13:48,寒假我每天听结果现在...emo了不要钱好不好官方,0
南木_UzGU,https://music.163.com/user/home?id=3581322539,3月6日 13:32,害，收费了,1
蒋丞选手的黑色弹弓,https://music.163.com/user/home?id=3336984779,3月6日 12:57,ok,0
长安肚子饿了,https://music.163.com/user/home?id=510127749,3月6日 12:29,我服了啊 vip了,0
ZLZXMZ,https://music.163.com/user/home?id=5066846421,3月6日 11:15,我原来一天听了168遍[多多捂脸][多多捂脸],25
年年的网易云,https://music.163.com/user/home?id=1770985353,3月6日 10:36,好滴,0
也许是我们吧,https://music.163.com/user/home?id=617862392,3月6日 02:28,加上,0
Xiayaaa,https://music.163.com/user/home?id=1743530847,3月6日 02:09,求,0
#NAME?,https://music.163.com/user/home?id=5010948999,3月6日 01:47,我今天骑自行车骑了好久好累 但是好好玩哈哈哈哈哈哈 就一直骑着转 打游戏连跪 大乔拿了MVP我天 算了算了无所谓了 好累好累睡了晚安晚安晚安晚安晚安晚安晚安 01:47,6
小媛咩咩r,https://music.163.com/user/home?id=629642742,3月6日 01:29,我知道人不能太贪心，可那天我看着你的眼睛，我就在想，要是你能一直陪在我身边该多好。,2
好好听歌ZX,https://music.163.com/user/home?id=1493863085,3月5日 23:31,同,0
Kitty不是Kitty,https://music.163.com/user/home?id=323105123,3月5日 22:24,我这里19哈哈哈,0
shakeqi,https://music.163.com/user/home?id=449032701,3月5日 22:20,啊对对对,0
头顶机关枪,https://music.163.com/user/home?id=1927845881,3月5日 22:17,怎么就VIP了,0
蒋丞选手的黑色弹弓,https://music.163.com/user/home?id=3336984779,3月5日 22:07,要！,0
晚安ovo_,https://music.163.com/user/home?id=1616813183,3月5日 21:36,差评要vip了,2
我已经坠入爱河,https://music.163.com/user/home?id=2124005823,3月5日 21:32,靠北怎么要vip了,1
乖乖-YXL,https://music.163.com/user/home?id=1814302556,3月5日 21:22,23了.......原来最喜欢的烟也会涨价，我却还在原地,2
骆声一,https://music.163.com/user/home?id=557304624,3月5日 18:59,这vip来的有点突然。那就给大家推荐中国银行app生活版块有3元/月的黑胶会员,5
归欤loveq,https://music.163.com/user/home?id=2104797746,3月5日 16:24,我要我要感谢啊,0
Non-dixin,https://music.163.com/user/home?id=645455070,3月5日 15:17,红利群24一包了,1
p777u,https://music.163.com/user/home?id=4057156665,3月5日 14:54,阿西吧我也是,0
僵尸EL,https://music.163.com/user/home?id=1522376442,3月5日 14:42,咱就是说听着听着就要钱了,8
桐卿_,https://music.163.com/user/home?id=586624276,3月5日 14:39,虽然不会吸但听说蓝利群很可以,0
雪满关山_,https://music.163.com/user/home?id=1856712591,3月5日 07:27,我也是,1
#NAME?,https://music.163.com/user/home?id=5010948999,3月5日 04:08,今天星期六我到现在才准备睡觉 哈哈哈哈哈哈打游戏战绩一片红 还好我心态好 睡了晚安晚安晚安晚安晚安 04:07,2
超级卓卓-,https://music.163.com/user/home?id=2017225637,3月5日 02:58,啊？真的吗？还有这种好事？我喝饮料都没中讲过 这好事让我遇上了？[多多大笑],0
十里几欢,https://music.163.com/user/home?id=301739386,3月5日 02:27,好好生活,0
雾霭与日出,https://music.163.com/user/home?id=1770876319,3月5日 01:08,一起加油～,0
葡桃_owo,https://music.163.com/user/home?id=5142341505,3月5日 00:35,你也会有一天想我想的睡不着觉吗,0
可为什么不是我,https://music.163.com/user/home?id=1769394357,3月5日 00:34,你真聪明,0
可为什么不是我,https://music.163.com/user/home?id=1769394357,3月5日 00:34,现在喜欢荷花了,0
欢诺不欢e,https://music.163.com/user/home?id=1979434208,3月4日 23:29,要要要,0
