user_name,user_id,comment_time,comment,comment_dianzan
ssihg,https://music.163.com/user/home?id=1643583323,3月1日 19:08,下班,1
-G-G-J-J-,https://music.163.com/user/home?id=558551543,3月1日 18:51,还得是你通透,1
鸵鸟-存疑中,https://music.163.com/user/home?id=3952576603,3月1日 18:38,卷分数线呀,91
无人解意,https://music.163.com/user/home?id=258519226,3月1日 17:33,不太合适 这个是给打工人的歌,1
崔先生来去自如,https://music.163.com/user/home?id=376844615,3月1日 17:10,辉佬 求求你别卷了 大家给你说个媳妇儿 好不好！,3
fanfan凡,https://music.163.com/user/home?id=46239070,3月1日 16:03,快卷快卷,1
每天一包板蓝根,https://music.163.com/user/home?id=472483234,3月1日 14:56,作为一个学生你给我推这个合适吗……,3
一只小鹿姑娘,https://music.163.com/user/home?id=1390391057,3月1日 14:03,1,1
sfdfy7,https://music.163.com/user/home?id=633466869,3月1日 13:04,在学校写完作业是我这种学渣最喜欢的事情，不仅可以在学校可以抄同学作业，回家还可以放开玩,1
ww所念皆星河,https://music.163.com/user/home?id=497081187,3月1日 11:57,笑死，老板不在闲的要命，老板在的时候忙的起飞，上班时间不工作，摸鱼玩手机，晚上就开始加班，而且晚上加班连加班费都没有，这就是我的卷王同事们,1
需自欢,https://music.163.com/user/home?id=290112054,3月1日 10:53,周末双休算福利 早上按时上班理所应当 迟到要扣钱 下班时间到了不能走 都在公司里卷 真不知道这个社会怎么了,1
紫菜包饭n,https://music.163.com/user/home?id=374252736,3月1日 09:42,现在公司大部分，早上装装样子，晚上努力工作，明明工作8小时内可以完成的工作为什么一定要到半夜12点在做这是为什么呢？？,6
Sonya_519,https://music.163.com/user/home?id=277394988,3月1日 09:02,努力啊，我不努力我老板怎么买得起跑车和别墅����努力不是忽略自身的健康需求、精神状态。过劳死，过劳肥知道吗？大厂一年猝死几个知道吗？你自个默默努力就行了，要是非得在老板面前表现你有多卷，显得别人不跟着你拼命就是不努力，那真挺招人嫌的。,7
跳跳panda,https://music.163.com/user/home?id=306931753,3月1日 02:28,很欢乐,2
刻薄123,https://music.163.com/user/home?id=365505308,2月28日 23:29,公司年会我是真想献唱这一曲啊，可惜我怂逼,4
用户6308974125,https://music.163.com/user/home?id=6308974125,2月28日 23:27,唉 最近每天晚上加班都很虚度光阴 明明3-4个人能干的工作 非要9-10个人留下一起干…并没有提高任何效率,5
黛青紫桐,https://music.163.com/user/home?id=377043020,2月28日 23:19,好多人都是网上的朋克和rapper，可发现能准点下班的人最朋克，这才是讽刺,0
天青色等烟雨而你在等我,https://music.163.com/user/home?id=286080846,2月28日 22:12,按时下班领导觉得你工作不饱和,8
小羊爱吃芒果Ya,https://music.163.com/user/home?id=1518766844,2月28日 22:01,我也不想卷啊 可是还有99天高考,2
錢映雪,https://music.163.com/user/home?id=1683113994,2月28日 21:35,@brjmn ,2
CLanna-Z,https://music.163.com/user/home?id=344507079,2月28日 21:34,正在纠结下不下班的我刷到了这首歌哈哈哈哈，我下班了,1
云城里有白鸟,https://music.163.com/user/home?id=5095979757,2月28日 20:03,哇塞哇塞,2
想养一只猫和你z,https://music.163.com/user/home?id=540138083,2月28日 19:20,已经是颈椎病了,1
No-emoD-man,https://music.163.com/user/home?id=2118840068,2月28日 18:35,说的很对,0
青山入我怀_Yan,https://music.163.com/user/home?id=38707989,2月28日 17:39,笑死，毕业两年了没有电脑可以丢,2
丨Vigorous丨,https://music.163.com/user/home?id=1741178914,2月28日 16:30,应该不会有逝,40
Fifteenth_lsc,https://music.163.com/user/home?id=1860628244,2月28日 14:57,禁止内卷！！!,0
里包子Leborn,https://music.163.com/user/home?id=1899458628,2月28日 14:31,内卷时代，我们还要继续卷吗？,1
imtro,https://music.163.com/user/home?id=1326793890,2月28日 11:54,上班族内卷什么，最后努力赚的钱不是自己的,14
Dr_0scar,https://music.163.com/user/home?id=6305177422,2月28日 09:31,工贼,0
fanfan凡,https://music.163.com/user/home?id=46239070,2月28日 09:20,你强任你强 我睡我的床,3
blue_fluk,https://music.163.com/user/home?id=2063350074,2月28日 08:33,有效的努力才让你去追求更好的生活，而不是无意义的任何加班,5
shercurly,https://music.163.com/user/home?id=399034396,2月28日 07:39,不可能 我要卷！,2
hanzel不偷懒,https://music.163.com/user/home?id=98841840,2月28日 02:43,[多多亲吻],2
什么昵称都被用完了--,https://music.163.com/user/home?id=391924835,2月27日 23:27,哈哈哈哈哈哈哈,0
-海洋绵绵冰-,https://music.163.com/user/home?id=336146715,2月27日 22:54,看看今年考研成绩,11
麦克白的白,https://music.163.com/user/home?id=68900792,2月27日 22:25,没错！,1
感冒灵_H_R0Z5,https://music.163.com/user/home?id=1498002566,2月27日 20:53,@falam414 别卷了,2
周荡yyds__,https://music.163.com/user/home?id=3398147065,2月27日 19:45,哈哈哈哈哈哈笑死了 卷王,1
柔崽愛Money,https://music.163.com/user/home?id=3352397511,2月27日 19:13,我有拖延症有没有什么好办法,2
司律师,https://music.163.com/user/home?id=427391557,2月27日 17:52,周杰伦的我要夏天借鉴了纵贯线的公路，这首歌又借鉴了我要夏天,2
那年明月_Sddf,https://music.163.com/user/home?id=1812385650,2月27日 14:53,最精辟的一个,1
帐号已注销,https://music.163.com/user/home?id=3335354011,2月27日 13:56,卷着卷着进ICU了，这可能就是卷的最高境界（我只是一朵小小的卷心菜）,2
沐然_1EMv,https://music.163.com/user/home?id=430516857,2月27日 12:41,厚葬，下辈子注意点,1
妮仔mua,https://music.163.com/user/home?id=502357925,2月27日 10:58,感觉这首歌更多的是想体现,1
妮仔mua,https://music.163.com/user/home?id=502357925,2月27日 10:58,感觉这首歌更多的是想体现,1
妮仔mua,https://music.163.com/user/home?id=502357925,2月27日 10:57,卷要有度，年轻学习要卷，工作认真做好份内事就行了，不要无效卷，加油吧～,2
书记真身,https://music.163.com/user/home?id=3269891573,2月27日 09:53,可是，开卷有益啊ｸﾞｯ!(๑•̀ㅂ•́)و✧,1
如影_翩若惊鸿,https://music.163.com/user/home?id=1301826459,2月27日 08:23,我江苏的,2
荷花_Ma4j,https://music.163.com/user/home?id=509501906,2月27日 06:37,别在乎别人 努力就完了,4
荷花_Ma4j,https://music.163.com/user/home?id=509501906,2月27日 06:36,不明白什么是卷 别人努力想让自己更优秀就被说卷？天天在人耳边吵吵卷 有意思吗,4
鸽屿媳妇,https://music.163.com/user/home?id=3725573510,2月27日 01:06,哈哈哈哈哈哈哈终于听到怼他们的了,9
南总小迷妹,https://music.163.com/user/home?id=3277445772,2月26日 23:25,因为我上了初中以后的每个假期都这样 现在初三了,1
Yjst-罗D,https://music.163.com/user/home?id=3896319339,2月26日 23:16,学校逼啊，很多人也不想,4
范也凑,https://music.163.com/user/home?id=499637013,2月26日 21:30,学生时代不卷 怎么在走上社会之后卷别人？,20
笑话弹-laugh,https://music.163.com/user/home?id=1711406258,2月26日 21:07,啊！！！！！！！！！！！！！！你怎么知道！,1
笑话弹-laugh,https://music.163.com/user/home?id=1711406258,2月26日 21:04,[多多大哭],1
Nuyoah1006H,https://music.163.com/user/home?id=5107564205,2月26日 20:55,那又怎样，我就是要让我的未来比你们任何一个都熠熠生辉,6
取个名太头疼,https://music.163.com/user/home?id=1940343406,2月26日 20:47,@周荡yyds__ @周荡yyds__ @周荡yyds__ 求你别卷了,1
取个名太头疼,https://music.163.com/user/home?id=1940343406,2月26日 20:47,@周荡yyds__,1
流颜__,https://music.163.com/user/home?id=1773702823,2月26日 20:27,上班族内卷什么？最后努力赚的钱不是自己的？,17
忧_f,https://music.163.com/user/home?id=2011398921,2月26日 20:01,笑死你叫…什么名字…,1
小太阳赫,https://music.163.com/user/home?id=1811535107,2月26日 17:52,你们那叫努力 不叫卷 加油,6
缺陷就让天使之力弥补吧,https://music.163.com/user/home?id=1883845441,2月26日 17:19,最无语的是，跟我不在一个高度的人说我卷，我笑了。我能跟你比吗？能卷到你吗？,0
缮华知,https://music.163.com/user/home?id=3812205610,2月26日 17:07,你在读书的时候可能不卷吧？或者你现在没有在上学，所以你以为不卷，别傻了,14
YESIP,https://music.163.com/user/home?id=1433675053,2月26日 17:01,你别卷 我努力年薪百万,4
凹凸世界_值得_,https://music.163.com/user/home?id=3942583998,2月26日 17:00,只有我一个人在听这首歌补作业吗？,5
我怕面对你,https://music.163.com/user/home?id=5190289601,2月26日 16:58,"把腿卷断，把情敌卷死，
天哪！想想都高兴�",0
鳗鱼宴,https://music.163.com/user/home?id=116563290,2月26日 11:47,未知他人苦，莫瞎勾八装,51
岐凹司一,https://music.163.com/user/home?id=1503992882,2月26日 10:04,我终于卷到9级了啊哈哈哈哈,1
萝卜好吃哇,https://music.163.com/user/home?id=5083600359,2月26日 09:37,"�赞
�
�",1
宋嘉遇,https://music.163.com/user/home?id=355465236,2月26日 05:57,其实这时候的内卷已经“变味了”[多多大哭],4
宋嘉遇,https://music.163.com/user/home?id=355465236,2月26日 05:56,太对了,3
锐锐emmm,https://music.163.com/user/home?id=1815733264,2月25日 23:00,你一个初中的学生，你为了卷去提前学完初中学业，然后提前学高中学业，你说卷不卷？这样下去以后高中生学的小学都会了,9
我们早已不复从前,https://music.163.com/user/home?id=379653031,2月25日 22:32,不学习都一起摆烂就好了吗，一群反卷的其实只是在给自己不想努力找理由罢了，啥叫晚上回家卷，人家想考大学凭啥不能努力学习，如果这就是卷，那我就要卷,4
我们早已不复从前,https://music.163.com/user/home?id=379653031,2月25日 22:20,笑死了，我们班就这样，别人说我，我就说我卷死你们,2
G_洛羽,https://music.163.com/user/home?id=4883653958,2月25日 21:58,别人弯道超车 我弯道倒车,8
暮光微凉-暮凉微光,https://music.163.com/user/home?id=3273355120,2月25日 19:57,笑死，我们这里上高中比上大学难点,26
王百万millons,https://music.163.com/user/home?id=1341298552,2月25日 19:30,合并同类项,1
十八楼常驻人口,https://music.163.com/user/home?id=5091990207,2月25日 19:23,你他……他妈妈福如东海,1
伯克利是他的梦想,https://music.163.com/user/home?id=1387840357,2月25日 16:16,是挺好的、、,0
夵炁,https://music.163.com/user/home?id=2039247178,2月25日 16:01,但我们班真的好多哭死了20多本作业没放假他们一个个就写完了…,1
夵炁,https://music.163.com/user/home?id=2039247178,2月25日 15:59,关于一堆人面对20多本作业在学校就写完了这件事,0
Babyhanya_33,https://music.163.com/user/home?id=1691213443,2月25日 15:41,国家双减主要针对的事九年义务教育啊，高考就是为了选拔人才的，高中不努力什么时候努力啊,21
超级靑靑,https://music.163.com/user/home?id=608740199,2月25日 13:48,白天上班，晚上看古惑仔砍人。非常好的发泄方式！,1
haohaoii,https://music.163.com/user/home?id=328371789,2月25日 13:45,学生就快点去学习吧 你们所说的内卷你学的每一分每一秒哪一个不可以体现在你的成绩上 等你真正读完大学步入社会再来讨论我们所说的毫无意义的内卷的吧,0
依与绫的和,https://music.163.com/user/home?id=6314099280,2月25日 11:06,哦赶快赶快回复个人情哦老板方法,0
依与绫的和,https://music.163.com/user/home?id=6314099280,2月25日 11:05,,0
依与绫的和,https://music.163.com/user/home?id=6314099280,2月25日 11:02,一条街高考放假好几瓶UR刚刚护发素,0
萍被普吃,https://music.163.com/user/home?id=3271537877,2月25日 07:43,你可别卷了,0
抑郁少女-07,https://music.163.com/user/home?id=626985837,2月25日 01:26,卷，必须卷！咱也没什么本事，就是把喜欢的人追到手了.@MuMu_18 @抑郁少女-07,3
南瓜的物语,https://music.163.com/user/home?id=52180756,2月25日 01:07,团建时候点这首歌唱，就这么愉快的决定了！,0
大耳朵柠檬心,https://music.163.com/user/home?id=1338957206,2月24日 22:52,成功步入加班卷,0
考研中的小赵,https://music.163.com/user/home?id=1789311689,2月24日 22:36,好有道理，不过哥哥你可是大魔王啊,0
Baccano233,https://music.163.com/user/home?id=271923855,2月24日 22:18,^_^,1
阿悆_cJlx,https://music.163.com/user/home?id=3274267128,2月24日 22:17,我在湖北省祝肖杏生日快乐！,0
饺er_俞Bo,https://music.163.com/user/home?id=2057850931,2月24日 20:41,河南学生对于北京高考分数线表示无语真就离谱了……同样分数人家985211，河南一本刚过…,3
叶知微wei,https://music.163.com/user/home?id=407008809,2月24日 20:31,"“我喜欢慢一点的关系”
看一场电影，牵了手，接了吻，那一刻爱情的荷尔蒙让人面红耳赤，但那不是永远。
我会希望你们多坐下来说说话，聊聊过去，谈谈以后。
甚至希望你们一开始多“吵吵架”，去发现矛盾，并解决矛盾，感情到了最后，比谁更长久，比的就是谁更会磨合，改变和接纳。",0
叶知微wei,https://music.163.com/user/home?id=407008809,2月24日 20:30,"“我喜欢慢一点的关系”
看一场电影，牵了手，接了吻，那一刻爱情的荷尔蒙让人面红耳赤，但那不是永远。
我会希望你们多坐下来说说话，聊聊过去，谈谈以后。
甚至希望你们一开始多“吵吵架”，去发现矛盾，并解决矛盾，感情到了最后，比谁更长久，比的就是谁更会磨合，改变和接纳。",0
伏特加尾巴,https://music.163.com/user/home?id=485607449,2月24日 20:23,我的同学们还是挺不错的，打游戏和内卷都坦荡荡的,0
明天也要加油噢,https://music.163.com/user/home?id=529426251,2月24日 20:09,努力并没有错，但是至少不应该剥夺别人不努力的权利,6
侧耳听雨落,https://music.163.com/user/home?id=305890564,2月24日 18:42,下班就应该在公司公放这首歌,1
7777777777yyyyy,https://music.163.com/user/home?id=2033067979,2月24日 17:58,[多多无语],1
孤独成性_VD,https://music.163.com/user/home?id=1842127139,2月24日 17:56,@7777777777yyyyy,3
一览众日月,https://music.163.com/user/home?id=496117557,2月24日 13:40,捅进去了，下辈子注意吧,14
kenglovoi,https://music.163.com/user/home?id=262741683,2月24日 13:23,好听的歌！,0
西瓜西瓜KING,https://music.163.com/user/home?id=2091068553,2月24日 12:41,卷什么卷，我们都一样拼了命奋斗，谁想被甩到后面，没人。,1
天了个清,https://music.163.com/user/home?id=598384252,2月24日 10:47,你让他叫网约车而我走路公交车地铁算不算卷,1
tangsu1996,https://music.163.com/user/home?id=266686126,2月24日 09:31,“抱着最大希望，到了点能够散场，但对面同事一动不动”哈哈哈哈哈哈哈哈哈无比真实！,1
网罗四海知音曲,https://music.163.com/user/home?id=1971780399,2月24日 06:37,为老板买车买房娶老婆而卖命你很开心？我可没你这么贱,4
CryBaby_哭男孩,https://music.163.com/user/home?id=1479809756,2月24日 01:44,听听我的《月光》家人们,0
一王打不尽ya,https://music.163.com/user/home?id=1508993499,2月24日 01:30,谁家孩子明天开学今天还在补作业呀？原来是我呜呜呜......,0
浪真新,https://music.163.com/user/home?id=3320184813,2月24日 00:22,@Lofixxxxx 别卷了,0
代新宇_,https://music.163.com/user/home?id=1698045634,2月24日 00:18,来人，快来人，快给他换上敌军的衣服,2
Scum_trash,https://music.163.com/user/home?id=389793030,2月23日 23:44,我在四川省祝我女朋友肖杏生日快乐！,1
skgsj2202,https://music.163.com/user/home?id=6418453985,2月23日 23:28,不是每一个老师家长都那么开明。人就像一根皮筋，在学习，家长，老师的压力下越绷越直。虽然可以装更多的东西。都它是有限度的。一旦超过限度，人会像皮筋一样绷不住。甚至断开。我们学校一个跳楼的就是我同学，就是因为老师的一句无心之语。后面被我们拦了下来，现在退学了。,2
skgsj2202,https://music.163.com/user/home?id=6418453985,2月23日 23:11,我去，有一条违规了。那个大概意思是，我们这小学校都如此，你可以了解一下衡水那边。,1
skgsj2202,https://music.163.com/user/home?id=6418453985,2月23日 23:04,疯狂的内卷，导致700分上不了清北。不过，已经形成氛围了，我们也只能接受。像我们一边在减负上签字，一边上网课，一直上到30号。然后从初五开课，到开学。当然高三除外。他们就大年初一歇一天。也就现在报怨两句，如果我们恢复到其他地区的正常水平就是落后。导致河北学子大部分身体尤其是胃有问题。,4
skgsj2202,https://music.163.com/user/home?id=6418453985,2月23日 22:50,请不要居高临下对我指指点点，这是河北大部分学子对内卷的共同心声，在河北，600分以上基本就看天赋了，不是所有人都是天才。我学校一个县城的普通高中，平均一到两年就有一两个跳楼的。上一年我们学校三个跳楼，两个被拦下来了。一个跳了下去。你们可能想不到，拼死拼活成绩没提升，被指指点点。,6
知有小家-,https://music.163.com/user/home?id=2127652949,2月23日 22:46,每天都好开心可是也真的好累 跟着一起卷卷卷 我一点也不想卷 可是大家都好努力 晚上独处的时候才会知道一个人的时候有多舒服 可是也真的好无聊喔 什么时候才能摆脱这种焦虑什么都憋在心里的感觉 什么时候才能遇到我的伯乐,4
菜小航,https://music.163.com/user/home?id=114085935,2月23日 22:20,不是我喜欢的曲风，但就是一连听了好几遍,2
Babyhanya_33,https://music.163.com/user/home?id=1691213443,2月23日 22:07,等到分得清卷和努力的时候，就会明白你这话说的有多可笑了,42
爱喝冰阔落S,https://music.163.com/user/home?id=4901799180,2月23日 21:45,这歌有点不符合我的听歌品味,1
万里茫茫,https://music.163.com/user/home?id=279567846,2月23日 20:52,别卷了别卷了，我要快乐�,3
R1-2021,https://music.163.com/user/home?id=1444460529,2月23日 20:35,学习中也存在内卷，而不是该怎么卷怎么卷，目前的外培训就属于内卷 不要轻易提出一个概念 除非你能解释透它,16
R1-2021,https://music.163.com/user/home?id=1444460529,2月23日 20:33,努力和最求更好生活并不是内卷阿，你干嘛把这俩联系再一起， 举个例子 货运行业直白一点（长条），恶性下行竞争，这些叫内卷。 通过学习提升能力通过努力提升价值 这些不叫内卷 你自己搞混了还要带偏别人,3
R1-2021,https://music.163.com/user/home?id=1444460529,2月23日 20:28,你t……喵真可爱,2
倘若阴天快乐,https://music.163.com/user/home?id=442784808,2月23日 20:22,你可别卷了，你可别卷了�,0
松芝冰拿铁,https://music.163.com/user/home?id=274762630,2月23日 20:04,时代好歌,0
左行左行左行,https://music.163.com/user/home?id=490819328,2月23日 19:53,祝福他们成为通宵逼,2
魔界人的骄傲,https://music.163.com/user/home?id=497260192,2月23日 19:31,8小时的工资被某些人弄得12小时才能拿到，这个才是卷,0
whyannnnnn,https://music.163.com/user/home?id=328353946,2月23日 18:17,考研期间，身边有人4点起，1点睡。这样的休息时间你告诉我不是卷是什么？,1
好想吃口蘑,https://music.163.com/user/home?id=1340844547,2月23日 18:13,确实,0
付亿人,https://music.163.com/user/home?id=1842295437,2月23日 15:56,谁有好听的歌单⚽️⚽️[多多难过],0
天才9号,https://music.163.com/user/home?id=32942588,2月23日 13:49,什么内卷，不就是工贼作怪?,2
小白开的july,https://music.163.com/user/home?id=452278713,2月23日 13:35,我在河北省祝我女朋友肖杏生日快乐！,2
阝日furi,https://music.163.com/user/home?id=3682909244,2月23日 11:01,咱就是说，学习的都另当别论行吧,1
Kanonx,https://music.163.com/user/home?id=530800,2月23日 10:39,比内卷更可怕的是内耗,0
早起乐队,https://music.163.com/user/home?id=135065538,2月23日 10:04,只能艾特我自己来,1
果果是只大虎鲸,https://music.163.com/user/home?id=131850658,2月23日 09:33,一首好听的音乐分享给群里,1
Ashelyes,https://music.163.com/user/home?id=1840522891,2月23日 08:27,不要因为别人卷而卷，要为自己卷。不是内卷不好。,2
电音猪_Trance,https://music.163.com/user/home?id=115098117,2月23日 06:42,八年级下册是吧，好好读书吧小伙子，等你出来工作再好好体会什么叫内卷,7
鶴-Ichinose,https://music.163.com/user/home?id=3330732260,2月23日 03:25,@Charon_Pluto_UJgk,0
文科生零冉,https://music.163.com/user/home?id=3249910809,2月23日 01:02,在我们班卷这个字是褒义词突然好喜欢自己班级的氛围,2
xXRT,https://music.163.com/user/home?id=272169357,2月23日 00:30,格局大了,0
布绒熊,https://music.163.com/user/home?id=361554293,2月22日 23:16,这是我的,0
Uri4869,https://music.163.com/user/home?id=346624335,2月22日 22:49,加班听这歌更带劲儿了,2
笑话弹-laugh,https://music.163.com/user/home?id=1711406258,2月22日 22:36,恐怖,1
笑话弹-laugh,https://music.163.com/user/home?id=1711406258,2月22日 22:05,公司年会唱这首歌没事吧？,78
Ariel_december,https://music.163.com/user/home?id=1597386404,2月22日 21:43,hhhh 宁可累死自己，也要卷死同学（bu shi,1
天堂鸟77,https://music.163.com/user/home?id=1434343826,2月22日 19:57,加油,0
还是我不配哎,https://music.163.com/user/home?id=1668150479,2月22日 18:05,王鹏 王子杰 李瑞 六飞扬 华欲萎 张文达 郑凯铭 你们别卷了,2
流星和星星,https://music.163.com/user/home?id=36303327,2月22日 17:51,我在青海祝肖杏生日快乐！,0
我是宋川川,https://music.163.com/user/home?id=1798650156,2月22日 17:44,n,0
无糖可乐_Z,https://music.163.com/user/home?id=297933716,2月22日 16:49,给我火,0
Miikaj_55,https://music.163.com/user/home?id=528066883,2月22日 16:18,懂的,1
吃鸡了也不改名,https://music.163.com/user/home?id=6352222882,2月22日 15:18,拔剑四顾心茫然,11
千千奈_11,https://music.163.com/user/home?id=4997696015,2月22日 14:56,刀不好收,10
捎走晚风,https://music.163.com/user/home?id=303382191,2月22日 14:42,啊？什么啊 我这不是跟着他们评论的,1
O_rdinar_y,https://music.163.com/user/home?id=488681890,2月22日 13:28,真的很讨厌 伪努力 的模样,1
lv-wh,https://music.163.com/user/home?id=1858585279,2月22日 13:21,哼哼 我比较聪明 我直接倒车入库 撞不到我【狗头】,0
迷糊迷糊233,https://music.163.com/user/home?id=468716426,2月22日 12:59,得了吧，学生同志，你学习的结果反应到卷子上的每一分都是你自己的，你高考男考700分，你干啥都没人管,3
仍是四月人世间,https://music.163.com/user/home?id=258206356,2月22日 12:35,好听,1
看论文标配网抑云,https://music.163.com/user/home?id=351578320,2月22日 10:19,求你们别卷了，让我研究生生活过的丰富多彩一点好吗,1
昭春芋圆,https://music.163.com/user/home?id=304147026,2月22日 10:15,大部分人在卷，也许他们有各种卷的理由，可是谁不想24小时不接到电话，不收到信息，逃离这个忙碌世界呢。不管是卷的，还是不卷的，不过都是想能更好的生活，各有各的意义,2
亻辶1,https://music.163.com/user/home?id=5079137419,2月22日 10:14,一个月5000工资，“老板，我只要三千”“他要三千，那我要两千”“他两千，劳资不要钱，劳资还主动加班”花着无用的努力做无意义的事,10
沈难寐,https://music.163.com/user/home?id=132111184,2月22日 09:03,说卷的都是出来工作以后的事，没你们这些学生什么事,4
他和花园皆失,https://music.163.com/user/home?id=3217771138,2月22日 08:47,笑死我了,1
是闪闪吧,https://music.163.com/user/home?id=1473292605,2月22日 08:46,歪理斜歌,1
又是爱悦悦的一天,https://music.163.com/user/home?id=373441681,2月22日 07:44,@漫画悦,2
帅嘎嘎嘎,https://music.163.com/user/home?id=378396774,2月22日 07:10,看玩笑玩梗而已别太认真。人生由自己做主,3
一级退堂鼓表演艺术家A,https://music.163.com/user/home?id=439268308,2月22日 00:49,别卷了，我就是废物，我真的不想卷起来[西西流汗][西西流汗][西西流汗],1
#NAME?,https://music.163.com/user/home?id=376226010,2月22日 00:29,欧买噶,0
秋刀鱼不过期_QHrE,https://music.163.com/user/home?id=1625614202,2月22日 00:21,加油加油加油加油！,0
秋刀鱼不过期_QHrE,https://music.163.com/user/home?id=1625614202,2月22日 00:20,加油加油加油！,0
Lily在慕,https://music.163.com/user/home?id=37681736,2月22日 00:02,突然被公司的人加微信，让我和同组的人聊聊，没毕业还没上班已经不想上班了…,1
Immortal-faker,https://music.163.com/user/home?id=1878034499,2月21日 23:40,你可别卷了，你可别卷了～,2
遣孤灯,https://music.163.com/user/home?id=1352062231,2月21日 23:34,内卷现在不都当梗用了吗？？？,0
第二个小兰,https://music.163.com/user/home?id=252663079,2月21日 23:21,此内卷并非彼内卷，我记得歌词里一段话说，有一个人可以提供三个方案让老板选，这是那个人努力的成果，在别人辛辛苦苦，做三个方案的时候，你却只能提供一个方案，你会说他内卷吗，只能说明你摆烂，你不努力，这首歌的意思是，奋斗工作真的很幸苦，年轻人一定要留出时间给自己，给家人,4
觅--香,https://music.163.com/user/home?id=386675084,2月21日 22:44,"→ ←
两手指向中间滑 你会发现神奇的一幕",1
成为姜云升的人,https://music.163.com/user/home?id=1648062033,2月21日 22:31,好喜欢这首歌，直接当写作业听的神歌,1
成为姜云升的人,https://music.163.com/user/home?id=1648062033,2月21日 22:31,好喜欢这首歌，直接当写作业听的神歌,0
成为姜云升的人,https://music.163.com/user/home?id=1648062033,2月21日 22:30,完蛋了，听完这首歌更想好好学习了,2
海风吹不到中原,https://music.163.com/user/home?id=1461594653,2月21日 22:12,听这首歌的时候我正在偷偷背单词 已经比同学们多背完一本书了,0
Lofixxxxx,https://music.163.com/user/home?id=564843942,2月21日 21:55,@浪真新,0
彩虹马屁精,https://music.163.com/user/home?id=247892687,2月21日 20:56,我爱我爸妈，我不爱我现在的生活。,0
Ali阿力i,https://music.163.com/user/home?id=1635788631,2月21日 20:46,做一个没有感情的工作机器不好吗？,0
wwk宋,https://music.163.com/user/home?id=585687154,2月21日 20:19,拒绝躺平，拒绝安于现状。,0
眯眯眼1234567,https://music.163.com/user/home?id=1383405717,2月21日 20:17,太上头了！一整个爱住,1
老薛怀中坐,https://music.163.com/user/home?id=3225278944,2月21日 19:28,？？？这也行？？？,0
耶耶1222,https://music.163.com/user/home?id=426472492,2月21日 19:25,我可不卷不卷了，8万,1
飘零久的猫儿,https://music.163.com/user/home?id=104938316,2月21日 18:51,有的人卷只是在公司耗时间 实际出不来工作成绩的人配不上“卷”,1
飘零久的猫儿,https://music.163.com/user/home?id=104938316,2月21日 18:51,有的人卷只是在公司耗时间 实际出不来工作成绩的人配不上“卷”,0
悬溺-4,https://music.163.com/user/home?id=1442706849,2月21日 18:38,好欢乐,0
-Ahli-,https://music.163.com/user/home?id=361161090,2月21日 18:16,同意,0
捎走晚风,https://music.163.com/user/home?id=303382191,2月21日 17:38,我在郑州市祝我女朋友肖杏生日快乐！,0
Precursor丶,https://music.163.com/user/home?id=405647869,2月21日 17:21,难以想象现代国内的punk竟然是rapper们玩的最有感觉,2
我是个孤独症患者天空不再是蓝色,https://music.163.com/user/home?id=6389947171,2月21日 17:04,对，对了？,2
CC蛋糕月,https://music.163.com/user/home?id=1494979784,2月21日 17:02,我说呢，那就对了,2
我是个孤独症患者天空不再是蓝色,https://music.163.com/user/home?id=6389947171,2月21日 16:53,是的呢（你觉得很震惊嘛）,2
CC蛋糕月,https://music.163.com/user/home?id=1494979784,2月21日 16:34,这个是正版吧,2
小晗晗swaggiebaby,https://music.163.com/user/home?id=68159818,2月21日 16:18,字字珠玑,1
第二个小兰,https://music.163.com/user/home?id=252663079,2月21日 16:13,我就卷怎么滴，你们卡点下班的时候我在加班赶项目进度，项目完成速度最快，项目奖金我拿得最多，涨工资最快，xixi，卷死你们,3
SunnyHaroro,https://music.163.com/user/home?id=267272232,2月21日 14:52,你懂什么是内卷，什么是努力？,1
冰冻__山竹,https://music.163.com/user/home?id=403214057,2月21日 13:13,内卷是物化自己物化他人的表现，没必要内卷，生活里只应该和昨天的自己比今天有没有活的更好,3
鲸鱼病了想喝水,https://music.163.com/user/home?id=66326661,2月21日 12:27,我们的是 一周工作总结…还有月工作总结,1
灼灼er,https://music.163.com/user/home?id=345066112,2月21日 12:09,为什么要把加班当成特色，烦死了。白天玩手机 晚上加班干活儿,1
你的小白兔丢了,https://music.163.com/user/home?id=137602041,2月21日 11:34,必须分享给公司的卷王,2
然后就多喝水,https://music.163.com/user/home?id=286585532,2月21日 09:54,朋友们 读书破万卷�,0
Bryan-S,https://music.163.com/user/home?id=277302013,2月21日 07:50,评论里内卷和努力都分不清楚的初中生可笑吐了，中二的年纪真好希望你早日成为奋斗逼,26
殇惜灬,https://music.163.com/user/home?id=3345917779,2月21日 01:30,加油兄弟！我也2022年中考（6月23）号,1
W顾清,https://music.163.com/user/home?id=274509767,2月21日 00:48,笑死了 咱也不能干一行恨一行啊,2
-鲸落-万-物生-,https://music.163.com/user/home?id=4976719128,2月21日 00:31,我们有周记日记加闭幕式读后感[多多笑哭][多多笑哭],1
-鲸落-万-物生-,https://music.163.com/user/home?id=4976719128,2月21日 00:30,不知道为什么这首歌越听越有内卷动力,2
不上岸不改名_l,https://music.163.com/user/home?id=414236274,2月21日 00:24,我在江西省祝我女朋友肖杏生日快乐！,0
